prompt,draft_model,latency,tar
35,1300,10.735579252243042,0.22916666666666666
36,1300,9.855909824371338,0.29545454545454547
37,1300,6.28007435798645,0.5357142857142857
38,1300,6.220897436141968,0.5714285714285714
39,1300,10.762648820877075,0.22916666666666666
40,1300,8.0113844871521,0.3333333333333333
41,1300,4.466400146484375,0.8
42,1300,7.178082704544067,0.5
43,1300,7.0565009117126465,0.40625
44,1300,6.216995477676392,0.5
45,1300,5.316098690032959,0.75
46,1300,6.168438196182251,0.4642857142857143
47,1300,6.271041631698608,0.5
48,1300,9.789431095123291,0.25
49,1300,4.423551082611084,0.8
50,1300,8.801419496536255,0.25
51,1300,7.005921125411987,0.46875
52,1300,6.210911273956299,0.5357142857142857
53,1300,7.008209943771362,0.375
54,1300,6.279297351837158,0.5714285714285714
55,1300,6.1591644287109375,0.5
56,1300,8.104372024536133,0.3333333333333333
57,1300,7.169043064117432,0.46875
58,1300,4.419901132583618,0.75
59,1300,9.765905618667603,0.2727272727272727
60,1300,5.398843288421631,0.625
61,1300,5.376425743103027,0.5833333333333334
62,1300,8.015744924545288,0.4166666666666667
63,1300,8.068298816680908,0.4166666666666667
64,1300,6.254633188247681,0.5
65,1300,7.142012119293213,0.375
66,1300,5.3483123779296875,0.625
67,1300,7.10526442527771,0.5
68,1300,6.7069783210754395,0.375
69,1300,7.950727939605713,0.3333333333333333
70,1300,5.330418348312378,0.6666666666666666
72,1300,7.120331764221191,0.375
73,1300,8.879303932189941,0.3
74,1300,5.314457893371582,0.6666666666666666
75,1300,5.325358867645264,0.5833333333333334
76,1300,5.388890266418457,0.5833333333333334
77,1300,8.2020902633667,0.3333333333333333
78,1300,7.049239635467529,0.375
79,1300,5.986986875534058,0.5
80,1300,8.967013359069824,0.325
81,1300,5.314338684082031,0.6666666666666666
82,1300,5.311595439910889,0.5833333333333334
83,1300,7.999108552932739,0.3888888888888889
84,1300,8.950423955917358,0.325
85,1300,5.367963552474976,0.5833333333333334
86,1300,5.0025224685668945,0.6666666666666666
87,1300,5.303560972213745,0.5833333333333334
88,1300,6.194677352905273,0.4642857142857143
89,1300,5.204209327697754,0.7083333333333334
90,1300,6.3098883628845215,0.4642857142857143
91,1300,5.860442161560059,0.4642857142857143
92,1300,7.192879915237427,0.4375
93,1300,6.188338279724121,0.4642857142857143
94,1300,7.924923896789551,0.3055555555555556
95,1300,10.610811471939087,0.22916666666666666
96,1300,6.215442180633545,0.5714285714285714
97,1300,3.360158681869507,1.0
98,1300,6.3700950145721436,0.4642857142857143
99,1300,4.3599467277526855,0.75
0,350,12.48453402519226,0.14285714285714285
1,350,9.691678285598755,0.22727272727272727
2,350,7.905415058135986,0.3055555555555556
3,350,7.076236963272095,0.375
4,350,8.002540349960327,0.3055555555555556
5,350,9.80413293838501,0.29545454545454547
6,350,8.983792543411255,0.3
7,350,5.283410549163818,0.625
8,350,7.8894898891448975,0.3055555555555556
9,350,7.647995233535767,0.3888888888888889
10,350,5.286071300506592,0.625
11,350,7.885068416595459,0.3055555555555556
12,350,8.834539413452148,0.275
13,350,9.762576818466187,0.25
14,350,7.9944257736206055,0.3055555555555556
15,350,8.858651161193848,0.25
16,350,8.78787088394165,0.35
17,350,6.958133935928345,0.5
18,350,10.535228490829468,0.1875
19,350,10.87886667251587,0.1346153846153846
20,350,7.819726228713989,0.3055555555555556
21,350,5.2444748878479,0.6666666666666666
22,350,7.107849836349487,0.375
23,350,6.167817115783691,0.5
24,350,8.886648178100586,0.25
25,350,7.125396251678467,0.375
26,350,8.844644784927368,0.25
27,350,8.84981918334961,0.25
28,350,9.820899248123169,0.22727272727272727
29,350,9.73512077331543,0.22727272727272727
30,350,10.68442153930664,0.16666666666666666
31,350,5.3587486743927,0.5833333333333334
32,350,7.176582336425781,0.375
33,350,7.202922821044922,0.375
34,350,8.054751634597778,0.3055555555555556
35,350,9.830071687698364,0.22727272727272727
36,350,11.58269476890564,0.15384615384615385
37,350,9.805456399917603,0.25
38,350,7.959885597229004,0.3055555555555556
39,350,8.966059684753418,0.25
40,350,8.812548875808716,0.275
41,350,7.1015918254852295,0.40625
42,350,11.650588274002075,0.15384615384615385
43,350,6.18563437461853,0.4642857142857143
44,350,12.363394021987915,0.10714285714285714
45,350,8.820537090301514,0.275
46,350,7.015728235244751,0.40625
47,350,8.022087335586548,0.3055555555555556
48,350,13.316953659057617,0.13333333333333333
49,350,6.170127868652344,0.5
50,350,4.393390417098999,0.85
51,350,8.704687118530273,0.325
52,350,7.080587863922119,0.40625
53,350,9.652041673660278,0.22727272727272727
54,350,8.899031400680542,0.3
55,350,8.858914136886597,0.275
56,350,8.028505086898804,0.3055555555555556
57,350,8.023689031600952,0.3055555555555556
58,350,9.682244539260864,0.20454545454545456
59,350,7.9408650398254395,0.3333333333333333
60,350,9.82584524154663,0.20454545454545456
61,350,7.1444971561431885,0.46875
62,350,8.000947713851929,0.3055555555555556
63,350,10.681457757949829,0.1875
64,350,6.216130256652832,0.4642857142857143
65,350,9.820003509521484,0.20454545454545456
66,350,13.369847059249878,0.08333333333333333
67,350,7.960757255554199,0.4166666666666667
68,350,8.37719988822937,0.275
69,350,7.09032416343689,0.375
70,350,7.964183807373047,0.3055555555555556
72,350,7.051961183547974,0.40625
73,350,8.877551317214966,0.25
74,350,10.604822397232056,0.22916666666666666
75,350,5.281440019607544,0.625
76,350,9.797505140304565,0.2727272727272727
77,350,9.082616567611694,0.25
78,350,6.126125812530518,0.4642857142857143
79,350,9.573113918304443,0.20454545454545456
80,350,7.125659227371216,0.40625
81,350,10.56233811378479,0.16666666666666666
82,350,13.259968280792236,0.08333333333333333
83,350,7.969882488250732,0.3055555555555556
84,350,10.697547674179077,0.16666666666666666
85,350,5.35262656211853,0.5833333333333334
86,350,9.149944305419922,0.20454545454545456
87,350,7.077577114105225,0.375
88,350,3.5109786987304688,1.0
89,350,8.68673324584961,0.25
90,350,11.720720529556274,0.15384615384615385
91,350,4.185508966445923,0.8
92,350,4.459752321243286,0.85
93,350,10.607352495193481,0.25
94,350,6.960291385650635,0.4375
95,350,7.861355304718018,0.3055555555555556
96,350,5.279857635498047,0.5833333333333334
97,350,7.6329991817474365,0.3055555555555556
98,350,5.414777517318726,0.7083333333333334
99,350,9.528047323226929,0.22727272727272727
0,125,7.262535572052002,0.3055555555555556
1,125,13.638560056686401,0.07352941176470588
2,125,13.571509838104248,0.04411764705882353
3,125,4.810358047485352,0.625
4,125,4.856354713439941,0.5833333333333334
5,125,6.501596212387085,0.40625
6,125,5.695422649383545,0.5
7,125,5.568870782852173,0.5357142857142857
8,125,6.38309907913208,0.375
9,125,5.393041372299194,0.4642857142857143
10,125,5.61382532119751,0.4642857142857143
11,125,8.759921073913574,0.22727272727272727
12,125,8.848481178283691,0.25
13,125,8.072160005569458,0.25
14,125,8.92086386680603,0.22727272727272727
15,125,8.04515814781189,0.3
16,125,8.812133312225342,0.25
17,125,8.748741865158081,0.20454545454545456
18,125,7.174373149871826,0.3055555555555556
19,125,7.544718503952026,0.275
20,125,7.13726019859314,0.3611111111111111
21,125,8.035322427749634,0.275
22,125,7.302181005477905,0.3055555555555556
23,125,7.249793291091919,0.3055555555555556
24,125,6.473770380020142,0.40625
25,125,8.896806001663208,0.25
26,125,9.607700824737549,0.16666666666666666
27,125,4.800475597381592,0.5833333333333334
28,125,8.930748701095581,0.22727272727272727
29,125,7.22331166267395,0.3333333333333333
30,125,8.108399868011475,0.35
31,125,7.310808897018433,0.3055555555555556
32,125,4.88490629196167,0.75
33,125,9.012419939041138,0.20454545454545456
34,125,10.60332727432251,0.1346153846153846
35,125,8.115041732788086,0.325
36,125,10.527567386627197,0.19230769230769232
37,125,8.086793184280396,0.275
38,125,8.819508075714111,0.22727272727272727
39,125,8.129661798477173,0.25
40,125,11.205037593841553,0.10714285714285714
41,125,8.881657361984253,0.20454545454545456
42,125,7.293095827102661,0.3055555555555556
43,125,13.625640869140625,0.04411764705882353
44,125,8.848519802093506,0.20454545454545456
45,125,9.577232837677002,0.20833333333333334
46,125,5.581993818283081,0.5
47,125,8.916923761367798,0.20454545454545456
48,125,8.875000476837158,0.20454545454545456
49,125,7.211150884628296,0.3333333333333333
50,125,7.212695837020874,0.3333333333333333
51,125,8.011568784713745,0.25
52,125,8.055834531784058,0.325
53,125,6.416804790496826,0.375
54,125,10.515084505081177,0.1346153846153846
55,125,11.961717367172241,0.08333333333333333
56,125,8.080282211303711,0.275
57,125,7.292663812637329,0.4166666666666667
58,125,7.182117462158203,0.3055555555555556
59,125,9.623185157775879,0.22916666666666666
60,125,10.522114753723145,0.1346153846153846
61,125,6.513019800186157,0.375
62,125,9.646484375,0.16666666666666666
63,125,7.309829473495483,0.3055555555555556
64,125,13.729791402816772,0.04411764705882353
65,125,8.075027465820312,0.25
66,125,9.706401109695435,0.16666666666666666
67,125,9.642428636550903,0.16666666666666666
68,125,5.379976987838745,0.6071428571428571
69,125,7.164422988891602,0.3333333333333333
70,125,5.630222320556641,0.5
72,125,7.245052337646484,0.3333333333333333
73,125,8.057901382446289,0.25
74,125,9.593360662460327,0.16666666666666666
75,125,6.449905157089233,0.40625
76,125,6.468444585800171,0.46875
77,125,10.737571716308594,0.1346153846153846
78,125,9.602046251296997,0.1875
79,125,7.954514265060425,0.325
80,125,7.276763916015625,0.3055555555555556
81,125,11.987226724624634,0.08333333333333333
82,125,9.654908657073975,0.16666666666666666
83,125,8.03648829460144,0.275
84,125,9.744635343551636,0.1875
85,125,7.264257431030273,0.3333333333333333
86,125,6.769280672073364,0.3055555555555556
87,125,8.066640138626099,0.3
88,125,6.402885913848877,0.375
89,125,12.655197143554688,0.0625
90,125,7.364866733551025,0.3611111111111111
91,125,6.781646013259888,0.3333333333333333
92,125,8.906142950057983,0.25
93,125,11.992518186569214,0.11666666666666667
94,125,13.565164566040039,0.04411764705882353
95,125,9.575440406799316,0.1875
96,125,8.869571447372437,0.22727272727272727
97,125,11.435495376586914,0.11666666666666667
98,125,10.69281554222107,0.1346153846153846
99,125,7.830699682235718,0.25
0,13000,10.871673583984375,0.625
1,13000,9.06507658958435,0.75
2,13000,10.743701219558716,0.7083333333333334
3,13000,12.735399723052979,0.4642857142857143
4,13000,12.90003252029419,0.5
5,13000,12.953491687774658,0.5714285714285714
6,13000,7.428967475891113,1.0
7,13000,14.571382761001587,0.375
8,13000,14.732316970825195,0.40625
9,13000,12.340887308120728,0.5714285714285714
10,13000,14.58301043510437,0.40625
11,13000,14.406858444213867,0.4375
12,13000,16.524500370025635,0.4166666666666667
13,13000,12.88891339302063,0.6071428571428571
14,13000,14.748905420303345,0.375
15,13000,12.85855746269226,0.5
16,13000,14.764721870422363,0.40625
17,13000,12.641283750534058,0.4642857142857143
18,13000,23.550882577896118,0.19230769230769232
19,13000,10.280039310455322,0.75
20,13000,9.055875062942505,0.8
21,13000,9.084497690200806,0.9
22,13000,11.118850469589233,0.625
23,13000,12.776262521743774,0.5
24,13000,9.207878589630127,0.8
25,13000,11.09337592124939,0.5833333333333334
26,13000,10.81417965888977,0.7083333333333334
27,13000,9.102017641067505,0.8
28,13000,20.425642013549805,0.2727272727272727
29,13000,10.866710424423218,0.75
30,13000,12.933618545532227,0.5357142857142857
31,13000,11.206018209457397,0.7083333333333334
32,13000,18.592954635620117,0.275
33,13000,16.87102246284485,0.4166666666666667
34,13000,11.13821291923523,0.5833333333333334
35,13000,14.892059803009033,0.4375
36,13000,11.108160495758057,0.75
37,13000,18.54058575630188,0.3
38,13000,12.836422443389893,0.6071428571428571
39,13000,16.79195284843445,0.3611111111111111
40,13000,10.994545459747314,0.75
41,13000,9.198432445526123,0.9
42,13000,12.937111854553223,0.4642857142857143
43,13000,12.80092191696167,0.5357142857142857
44,13000,14.555799961090088,0.4375
45,13000,9.11127781867981,0.8
46,13000,12.668305397033691,0.5
47,13000,11.05233359336853,0.7083333333333334
48,13000,10.924613952636719,0.5833333333333334
49,13000,10.965851306915283,0.7083333333333334
50,13000,14.627682209014893,0.375
51,13000,16.253810167312622,0.3611111111111111
52,13000,10.891366243362427,0.7083333333333334
53,13000,10.907975912094116,0.5833333333333334
54,13000,11.056612491607666,0.6666666666666666
55,13000,12.692342519760132,0.5714285714285714
56,13000,9.207411050796509,0.8
57,13000,11.00914978981018,0.625
58,13000,10.905300617218018,0.6666666666666666
59,13000,10.905331134796143,0.75
60,13000,18.541813611984253,0.325
61,13000,11.104982376098633,0.625
62,13000,10.944359064102173,0.625
63,13000,12.943541765213013,0.5714285714285714
64,13000,14.699951887130737,0.375
65,13000,16.60421895980835,0.3055555555555556
66,13000,12.93094253540039,0.5
67,13000,7.2857301235198975,1.0
68,13000,13.778286218643188,0.46875
69,13000,11.002800703048706,0.625
70,13000,12.784292459487915,0.5357142857142857
72,13000,9.170031547546387,0.75
73,13000,16.445873022079468,0.3611111111111111
74,13000,10.97580885887146,0.75
75,13000,14.69641637802124,0.375
76,13000,9.186618328094482,0.8
77,13000,13.164402723312378,0.5
78,13000,9.093762159347534,0.9
79,13000,10.601300477981567,0.5833333333333334
80,13000,14.734613418579102,0.40625
81,13000,14.487017393112183,0.40625
82,13000,20.219218969345093,0.22727272727272727
83,13000,11.049860954284668,0.75
84,13000,11.094433546066284,0.75
85,13000,14.85302209854126,0.4375
86,13000,22.17521023750305,0.19230769230769232
87,13000,9.137927770614624,0.75
88,13000,10.885997533798218,0.5833333333333334
89,13000,12.51340651512146,0.5
90,13000,9.331637620925903,0.8
91,13000,13.671849250793457,0.375
92,13000,9.222745180130005,0.75
93,13000,12.594404935836792,0.4642857142857143
94,13000,16.248220682144165,0.4166666666666667
95,13000,9.09024691581726,0.9
96,13000,16.459692239761353,0.3611111111111111
97,13000,10.412294864654541,0.75
98,13000,16.987385749816895,0.3611111111111111
99,13000,8.947452545166016,0.8
